Aeromonas salmonicida
Aeromonas hydrophila
Aeromonas veronii
Aeromonas hydrophila
Aeromonas hydrophila subsp. hydrophila
Aeromonas hydrophila
Aeromonas hydrophila
Aeromonas hydrophila
Aeromonas hydrophila
Aeromonas hydrophila
Aeromonas
Aeromonas salmonicida
Aeromonas salmonicida
Aeromonas salmonicida subsp. salmonicida
Aeromonas
Aeromonas salmonicida
Aeromonas hydrophila
Aeromonas salmonicida
Aeromonas hydrophila
Aeromonas salmonicida
Aeromonas salmonicida
Aeromonas salmonicida
Aeromonas salmonicida
Aeromonas media
Aeropyrum pernix
Aeropyrum pernix K1
Aeropyrum camini SY1 = JCM 12091
Aeropyrum pernix K1
Aeropyrum pernix
Aeropyrum pernix K1
Aeropyrum pernix
Aeropyrum pernix K1
Aggregatibacter actinomycetemcomitans D11S-1
Agrobacterium tumefaciens complex
Agrobacterium tumefaciens
Agrobacterium tumefaciens
Agrobacterium tumefaciens
Alphaproteobacteria
Alteromonas confluentis
Alteromonas macleodii str. 'Black Sea 11'
Alteromonas mediterranea DE1
Alteromonas macleodii str. 'Balearic Sea AD45'
Alteromonas mediterranea DE
Alteromonas macleodii str. 'Black Sea 11'
Alteromonas mediterranea DE1
Alteromonas macleodii str. 'Balearic Sea AD45'
Alteromonas mediterranea DE
Alteromonas macleodii str. 'Black Sea 11'
Alteromonas mediterranea DE1
Alteromonas macleodii str. 'Balearic Sea AD45'
Alteromonas mediterranea DE
Alteromonas macleodii str. 'Black Sea 11'
Alteromonas mediterranea DE1
Alteromonas macleodii str. 'Balearic Sea AD45'
Alteromonas mediterranea DE
Alteromonas mediterranea
Alteromonas sp.
Nostoc sp. PCC 7120 = FACHB-418
Anoxybacillus caldiproteolyticus
Aquamicrobium
Aquamicrobium
Castellaniella
Castellaniella
Castellaniella
Halorubrum
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter
Arthrobacter sp. ATCC 21022
Sinomonas atrocyanea
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp.
Arthrobacter sp.
Arthrobacter
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ATCC 21022
Arthrobacter
Arthrobacter sp. ATCC 21022
Aurantimonas
Candidatus Azobacteroides pseudotrichonymphae
Azospirillum brasilense
Bacillus cereus group
Bacillus
Bacillus cereus
Bacillus pumilus
Bacillus anthracis
Bacillus subtilis subsp. subtilis str. 168
Bacillus thuringiensis serovar kurstaki
Bacillus cereus
Bacillus cereus
Alkalihalobacillus alcalophilus ATCC 27647 = CGMCC 1.3604
Bacillus cereus group
Bacillus thuringiensis serovar kurstaki
Bacillus cereus
Bacillus cereus
Bacillus cereus
Evansella clarkii
Bacillus cereus
Bacillus cereus
Bacillus cereus
Bacillus cereus
Bacillus cereus
Bacillus cereus
Bacillus thuringiensis serovar israelensis
Bacillus thuringiensis serovar kurstaki
Bacillus anthracis str. Sterne
Bacillus cereus group
Bacillus thuringiensis serovar kurstaki
Bacillus pumilus
Bacillus pumilus
Bacillus pumilus
Bacillus pumilus
Bacillus cereus
Bacillus mycoides
Bacillus cereus group
Bacillus thuringiensis serovar kurstaki
Bacillus cereus ATCC 14579
Bacillus cereus
Bacillus cereus
Bacillus licheniformis
Bacillus subtilis
Bacillus cereus group
Bacillus cereus group
Bacillus subtilis
Bacillus cereus group
Bacillus anthracis str. Vollum
Bacillus cereus
Bacillus pumilus
Bacillus cereus
Bacillus cereus
Bacillus mycoides
Bacillus thuringiensis serovar kurstaki
Bacillus thuringiensis serovar kurstaki
Bacillus cereus
Bacillus cereus
Bacillus cereus
Bacillus cereus
Priestia megaterium
Bacillus pumilus
Bacillus thuringiensis serovar kurstaki
Bacillus subtilis subsp. subtilis str. 168
Bacillus thuringiensis serovar kurstaki
Bacillus anthracis
Bacillus cereus
Bacillus pumilus
Priestia megaterium
Bacillus sp. (in: Bacteria)
Bacillus subtilis
Bacillus cereus
Bacillus anthracis
Bacillus cereus
Bacillus cereus ATCC 4342
Bacillus pumilus
Bacillus cereus group
Bacillus pumilus
Bacillus subtilis
Bacillus sp. (in: Bacteria)
Bacillus cereus
Bacillus thuringiensis serovar israelensis
Bacillus thuringiensis serovar kurstaki
Bacillus cereus ATCC 14579
Bacillus thuringiensis str. Al Hakam
Paenibacillus pabuli
Bacillus thuringiensis serovar kurstaki
Bacillus cereus group
Bacillus cereus ATCC 14579
Bacillus cereus
Bacillus thuringiensis serovar kurstaki
Bacillus thuringiensis serovar kurstaki
Bacillus thuringiensis serovar kurstaki
Bacillus cereus
Priestia megaterium
Bacillus mycoides
Bacillus sp. (in: Bacteria)
Priestia megaterium
Bacillus thuringiensis serovar kurstaki
Bacillus subtilis subsp. subtilis str. 168
Bacillus thuringiensis serovar kurstaki
Bacillus thuringiensis serovar kurstaki
Priestia megaterium
Priestia megaterium QM B1551
Priestia megaterium WSH-002
Priestia megaterium
Priestia megaterium
Priestia megaterium
Bacillus cereus
Bacillus subtilis
Bacillus cereus
Bacillus cereus NC7401
Bacillus cereus
Bacillus cereus NC7401
Bacillus thuringiensis serovar israelensis
Bacillus cereus
Bacillus cereus
Bacillus subtilis
Bacillus subtilis
Bacillus cereus
Bacillus cereus group
Bacillus cereus
Bacillus cereus group
Bacillus pumilus
Bacillus cereus group
Bacillus subtilis
Bacillus thuringiensis serovar israelensis ATCC 35646
Bacillus thuringiensis serovar kurstaki
Bacillus subtilis subsp. natto
Priestia megaterium
Priestia megaterium QM B1551
Priestia megaterium WSH-002
Priestia megaterium
Priestia megaterium
Bacillus subtilis
Bacillus cereus
Bacillus anthracis str. Sterne
Bacillus pumilus
Bacillus thuringiensis serovar kurstaki
Bacillus cereus group
Bacillus cereus group
Bacillus cereus ATCC 14579
Bacillus thuringiensis str. Al Hakam
Bacillus thuringiensis serovar kurstaki str. HD73
Bacillus anthracis
Bacillus cereus
Bacillus thuringiensis serovar kurstaki
Bacillus cereus group
Bacillus cereus ATCC 14579
Bacillus anthracis str. Sterne
Bacillus thuringiensis str. Al Hakam
Bacillus cereus
Bacillus sp. (in: Bacteria)
Bacillus subtilis
Bacillus subtilis
Priestia megaterium
Bacillus subtilis
Bacillus subtilis
Bacillus paralicheniformis ATCC 9945a
Bacillus subtilis
Bacillus subtilis
Bacillus thuringiensis serovar kurstaki
Bacillus subtilis
Priestia megaterium
Priestia megaterium
Priestia megaterium QM B1551
Priestia megaterium
Bacillus cereus group
Peribacillus simplex
Bacillus pumilus
Bacillus thuringiensis serovar kurstaki
Bacillus cereus
Bacillus thuringiensis serovar kurstaki
Bacillus cereus
Bacillus cereus group
Bacillus thuringiensis serovar kurstaki
Bacillus anthracis str. Sterne
Bacillus anthracis
Alkalihalobacillus bogoriensis
Bacillus cereus
Bacillus cereus
Sutcliffiella halmapala
Priestia megaterium DSM 319
Bacillus pumilus
Bacillus pumilus
Bacillus amyloliquefaciens
Bacillus licheniformis
Bacillus subtilis
Bacillus subtilis subsp. natto
Bacillus subtilis subsp. subtilis str. 168
Bacillus licheniformis DSM 13 = ATCC 14580
Bacillus pumilus SAFR-032
Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10
Bacillus subtilis
Bacillus subtilis subsp. subtilis str. 168
Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10
Bacillus thuringiensis serovar kurstaki str. HD-1
Bacillus cereus group
Bacillus cereus group
Bacillus cereus group
Bacillus velezensis FZB42
Bacillus cereus
Bacillus cereus
Bacillus thuringiensis serovar kurstaki
Bacillus anthracis
Bacillus cereus ATCC 4342
Bacillus cereus group
Bacillus pumilus SAFR-032
Bacillus anthracis
Bacillus thuringiensis serovar kurstaki
Bacillus
Bacillus subtilis
Priestia megaterium
Bacillus pumilus
Bacillus subtilis
Bacillus cereus
Bacillus pumilus
Bacillus subtilis
Bacillus altitudinis
aphid secondary symbionts
Ruegeria pomeroyi DSS-3
Vibrio cholerae
Paenibacillus larvae
Escherichia coli K-12
Escherichia coli C
Pseudomonas syringae pv. syringae
Pseudomonas syringae pv. tomato
Shigella sonnei
Citrobacter rodentium
Escherichia coli str. K-12 substr. MG1655
Paenibacillus larvae
Bacteroides fragilis
Bacteroides fragilis
Bacteroides
Bacteroides xylanisolvens
Bacteroides thetaiotaomicron VPI-5482
Bdellovibrio bacteriovorus
Bdellovibrio bacteriovorus
Bdellovibrio bacteriovorus
Bifidobacterium asteroides
Bifidobacterium asteroides
Bordetella bronchiseptica
Bordetella bronchiseptica
Bordetella bronchiseptica
Bordetella bronchiseptica
Bordetella bronchiseptica
Bordetella bronchiseptica
Bordetella bronchiseptica
Bordetella bronchiseptica
Paenibacillus larvae subsp. pulvifaciens
Brevibacillus laterosporus
Bacillus cereus
Paenibacillus larvae
Brevibacillus laterosporus
Paenibacillus larvae subsp. pulvifaciens
Paenibacillus larvae subsp. pulvifaciens
Brevibacillus laterosporus
Brevibacillus laterosporus
Brevibacterium aurantiacum
Brevibacterium
Brochothrix thermosphacta
Brochothrix thermosphacta
Brochothrix thermosphacta
Brucella abortus
Brucella melitensis
Brucella suis
Brucella
Brucella pinnipedialis B2/94
Brucella microti CCM 4915
Brucella suis
Brucella melitensis bv. 1 str. 16M
Brucella abortus 2308
Brucella abortus S19
Brucella abortus
Brucella neotomae
Brucella suis
Brucella microti
Brucella abortus 2308
Brucella abortus S19
Brucella abortus
Brucella melitensis
Brucella suis
Brucella suis
Brucella abortus 2308
Brucella abortus S19
Brucella suis
Brucella abortus 2308
Brucella abortus S19
Brucella abortus 544
Brucella suis
Brucella abortus 2308
Brucella abortus S19
Burkholderia cenocepacia
Burkholderia cenocepacia
Burkholderia cepacia
Burkholderia cenocepacia
Burkholderia cepacia
Burkholderia cepacia
Burkholderia cenocepacia
Burkholderia cepacia
Burkholderia ambifaria
Burkholderia cepacia
Burkholderia cenocepacia
Burkholderia cenocepacia
Burkholderia cenocepacia J2315
Burkholderia cepacia
Burkholderia cenocepacia HI2424
Burkholderia cenocepacia
Burkholderia cenocepacia
Burkholderia pseudomallei
Burkholderia pseudomallei K96243
Burkholderia pseudomallei
Burkholderia pseudomallei 576
Burkholderia pseudomallei MSHR491
Burkholderia pseudomallei K96243
Burkholderia pseudomallei K96243
Burkholderia pseudomallei K96243
Burkholderia cepacia
Burkholderia glumae
Burkholderia cenocepacia
Burkholderia ambifaria
Burkholderia cenocepacia
Burkholderia cenocepacia
Burkholderia cenocepacia
Burkholderia pyrrocinia
Burkholderia cenocepacia
Burkholderia ambifaria
Burkholderia gladioli
Burkholderia cenocepacia
Burkholderia pseudomallei 1026b
Burkholderia pseudomallei
Burkholderia pseudomallei
Burkholderia thailandensis
Burkholderia pseudomallei
Burkholderia thailandensis
Burkholderia thailandensis
Burkholderia thailandensis
Burkholderia pseudomallei
Burkholderia pseudomallei
Burkholderia cenocepacia
Burkholderia cenocepacia
Burkholderia pseudomallei
Butyrivibrio
Campylobacter jejuni
Campylobacter jejuni subsp. jejuni
Campylobacter jejuni
Campylobacter jejuni subsp. jejuni
Campylobacter jejuni subsp. jejuni 00-2425
Campylobacter jejuni
Campylobacter jejuni subsp. jejuni
Campylobacter jejuni
Campylobacter jejuni subsp. jejuni
Campylobacter sp.
Campylobacter jejuni subsp. jejuni
Campylobacter jejuni subsp. jejuni PT14
Campylobacter jejuni subsp. jejuni
Campylobacter jejuni
Campylobacter jejuni
Campylobacter jejuni
Campylobacter jejuni
Campylobacter sp.
Campylobacter jejuni
Caulobacter vibrioides CB15
Caulobacter vibrioides CB15
Caulobacter vibrioides
Caulobacter vibrioides CB15
Caulobacter vibrioides CB15
Caulobacter vibrioides CB15
Caulobacter vibrioides
Caulobacter sp.
Caulobacter vibrioides
Caulobacter vibrioides
Caulobacter vibrioides
Caulobacter vibrioides
Caulobacter vibrioides
Caulobacter vibrioides
Caulobacter vibrioides
Caulobacter vibrioides
Celeribacter marinus
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica 18
Cellulophaga baltica
Cellulophaga baltica 18
Cellulophaga baltica
Cellulophaga baltica 18
Cellulophaga baltica
Cellulophaga baltica 18
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica NN016038
Cellulophaga baltica NN016038
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga baltica
Cellulophaga
Cellulophaga
Chlamydia psittaci
Chlamydia abortus
Chlamydia felis
Chlamydia caviae GPIC
Chlamydia pecorum E58
Chlamydia abortus
Chlamydia psittaci
Chlamydia psittaci
Chlamydia pneumoniae AR39
Citrobacter freundii
Citrobacter freundii
Citrobacter rodentium
Citrobacter rodentium
Citrobacter
Citrobacter freundii
Citrobacter sp.
Citrobacter freundii
Citrobacter freundii
Citrobacter freundii
Citrobacter freundii
Citrobacter freundii
Citrobacter freundii
Citrobacter freundii
Citrobacter rodentium
Citrobacter rodentium
Citrobacter freundii
Citrobacter freundii
Citrobacter freundii
Citrobacter freundii
Citrobacter freundii
Citrobacter freundii
Citrobacter rodentium
Citrobacter rodentium
Citrobacter amalonaticus
Clavibacter michiganensis subsp. michiganensis
Clavibacter michiganensis
Clostridioides difficile
Clostridioides difficile
Clostridium botulinum C str. Stockholm
Clostridioides difficile
Clostridioides difficile
Clostridioides difficile
Clostridium perfringens
Clostridium perfringens
Clostridium perfringens ATCC 13124
Clostridium perfringens
Clostridioides difficile
Clostridium perfringens
Clostridium perfringens
Clostridium
Clostridioides difficile
Clostridioides difficile
Clostridioides difficile
Clostridioides difficile
Clostridioides difficile
Clostridioides difficile
Clostridioides difficile
Clostridioides difficile
Clostridioides difficile
Clostridioides difficile
Clostridium perfringens
Clostridium perfringens
Clostridium perfringens
Clostridium perfringens
Clostridium perfringens
Clostridium perfringens
Clostridium perfringens
Clostridium tetani
Clostridium tetani
Clostridium tetani
Clostridium tetani
Clostridium tetani
Clostridium tetani ATCC 9441
Clostridium tetani
Clostridium tetani
Clostridium tyrobutyricum
Clostridioides difficile
Clostridioides difficile
Clostridioides difficile
Clostridioides difficile
Clostridium perfringens
Clostridium perfringens SM101
Clostridium perfringens
Clostridium perfringens
Clostridium perfringens
Clostridioides difficile
Clostridioides difficile
Colwellia psychrerythraea 34H
Corynebacterium xerosis
Corynebacterium
Corynebacterium vitaeruminis
Corynebacterium vitaeruminis
Corynebacterium xerosis
Corynebacterium xerosis
Corynebacterium vitaeruminis
Corynebacterium xerosis
Corynebacterium glutamicum
Corynebacterium glutamicum
Corynebacterium glutamicum
Corynebacterium vitaeruminis
Corynebacterium xerosis
Corynebacterium xerosis
Corynebacterium vitaeruminis
Corynebacterium xerosis
Corynebacterium vitaeruminis
Croceibacter atlanticus HTCC2559
Croceibacter atlanticus HTCC2559
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter turicensis
Cronobacter malonaticus
Cronobacter dublinensis subsp. dublinensis LMG 23823
Cronobacter muytjensii ATCC 51329
Cronobacter condimenti
Cronobacter turicensis
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter turicensis
Cronobacter sakazakii
Cronobacter
Cronobacter malonaticus LMG 23826
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter sakazakii
Cronobacter malonaticus
Cronobacter sakazakii
Curvibacter sp.
Synechococcus sp. WH 7803
Synechococcus sp. WH 7803
Prochlorococcus marinus str. NATL2A
Synechococcus
Prochlorococcus marinus str. NATL2A
Leptolyngbya boryana
Leptolyngbya foveolarum
Prochlorococcus marinus str. MIT 9313
Synechococcus sp.
Synechococcus sp.
Synechococcus sp.
Synechococcus sp. WH 8109
Synechococcus sp. WH 8109
Synechococcus sp.
Synechococcus sp.
Prochlorococcus marinus subsp. marinus str. CCMP1375
Synechococcus
Synechococcus
Geobacillus sp. E263
Delftia
Delftia acidovorans
Delftia tsuruhatensis
Dickeya fangzhongdai
Dickeya solani
Dickeya solani
Dickeya solani
Dickeya solani
Dickeya solani
Dickeya
Dickeya solani
Dickeya solani
Dickeya solani
Dickeya solani
Dickeya solani
Dinoroseobacter shibae
Dinoroseobacter shibae DFL 12 = DSM 16493
Dinoroseobacter shibae
Dinoroseobacter shibae DFL 12 = DSM 16493
Dinoroseobacter shibae
Dinoroseobacter shibae DFL 12 = DSM 16493
Dinoroseobacter shibae
Edwardsiella anguillarum
Edwardsiella ictaluri
Edwardsiella ictaluri
Edwardsiella tarda
Edwardsiella tarda
Edwardsiella tarda
Edwardsiella tarda
Edwardsiella ictaluri
Edwardsiella ictaluri
Edwardsiella tarda
Eggerthella lenta
Enterobacter
Escherichia coli
Enterobacter cloacae
Enterobacter cloacae
Enterobacter cloacae
Enterobacter cloacae
Enterobacter cloacae
Enterobacter cloacae
Enterobacter cloacae complex
Enterobacter asburiae
Klebsiella aerogenes
Enterobacter sp.
Enterobacter cloacae
Enterobacter cloacae
Klebsiella aerogenes
Klebsiella aerogenes
Klebsiella aerogenes
Enterobacter cloacae
Enterobacter cloacae
Enterobacter
Enterobacter cloacae
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli RS218
Salmonella enterica subsp. enterica serovar Typhimurium
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli C
Escherichia coli
Escherichia coli
Escherichia coli K-12
Escherichia coli K-12
Escherichia coli K-12
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Pseudomonas aeruginosa
Pseudomonas fluorescens group
Pseudomonas putida
Acinetobacter calcoaceticus
Escherichia coli
Proteus mirabilis
Vibrio cholerae
Salmonella enterica subsp. enterica serovar Typhimurium
Escherichia coli
Escherichia coli B
Escherichia coli
Escherichia coli
Escherichia coli B
Escherichia coli B
Escherichia coli B
Escherichia coli
Escherichia coli B
Escherichia coli B
Escherichia coli
Escherichia coli B
Escherichia coli B
Escherichia coli B
Escherichia coli
Escherichia coli B
Escherichia coli C
Shigella flexneri
Shigella flexneri
Shigella flexneri
Escherichia coli
Salmonella enterica subsp. enterica serovar Typhimurium str. DT104
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Salmonella enterica subsp. enterica
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli BL21
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Salmonella enterica subsp. enterica
Enterococcus faecium
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecium
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis 62
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecium
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecium TX1330
Enterococcus faecalis
Enterococcus faecalis
Enterococcus sp.
Enterococcus faecium
Enterococcus faecium
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis ATCC 19433
Enterococcus faecalis
Enterococcus faecium
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecium
Enterococcus faecium
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis
Enterococcus faecalis EnGen0211
Enterococcus faecalis ATCC 29200
Enterococcus faecalis V583
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia tracheiphila
Erwinia amylovora
Erwinia sp.
Erwinia amylovora
Erwinia amylovora
Erwinia pyrifoliae
Erwinia pyrifoliae
Erwinia pyrifoliae
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia pyrifoliae
Erwinia tasmaniensis
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erwinia amylovora
Erysipelothrix rhusiopathiae
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
Escherichia coli
